Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
,Precio Bolsa Nacional ($/kWh) 2012,,,,,,,,,,,,,,,,,,,,,,,,,
Fecha,0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,Version,
2012-02-02,40.883959,40.883959,40.883959,40.883959,40.883959,40.949959,40.950959,40.950959,41.083959,41.083959,41.083959,41.083959,41.083959,41.083959,41.083959,41.083959,41.083959,41.083959,58.583959,68.583959,58.583959,41.083959,40.950959,40.949959,TX3,43.61866733333335
2012-02-03,37.966146,37.966146,37.966146,37.966146,37.966146,38.032146,38.033146,38.033146,55.666146,51.666146,51.666146,51.666146,51.666146,51.666146,51.666146,51.666146,51.666146,51.666146,51.666146,55.666146,51.666146,51.666146,38.033146,38.032146,TX3,46.30502100000001
2012-02-04,42.968396,42.968396,42.968396,42.968396,42.968396,42.968396,43.639396,43.639396,51.608396,51.608396,51.608396,51.608396,51.608396,51.608396,51.608396,43.640396,43.640396,43.640396,51.608396,51.608396,51.608396,51.608396,43.639396,42.968396,TX3,47.096270999999994
2012-02-05,51.141085,51.141085,51.141085,51.141085,51.141085,51.141085,51.141085,51.141085,51.141085,51.141085,51.141085,52.141085,52.141085,52.141085,53.141085,51.141085,51.141085,51.141085,53.141085,57.141085,53.141085,53.141085,52.141085,51.141085,TX3,51.89108499999998
2012-02-06,43.581301,43.581301,43.581301,43.581301,43.581301,45.113301,48.581301,48.581301,51.981301,51.981301,51.981301,51.981301,51.981301,51.981301,51.981301,51.981301,51.981301,51.981301,51.981301,59.981301,51.981301,51.981301,48.581301,45.113301,TX3,49.567301000000015
2012-02-07,41.018177,41.018177,41.018177,41.018177,41.018177,41.049177,41.051177,41.051177,45.018177,45.368177,45.368177,46.918177,45.368177,45.368177,46.918177,46.918177,45.368177,45.368177,53.018177,53.518177,53.018177,46.918177,41.051177,41.049177,TX3,44.78321866666668
2012-02-08,44.403507,44.403507,44.403507,44.403507,44.403507,44.503507,44.534507,44.534507,44.536507,44.536507,44.536507,48.503507,44.536507,44.536507,44.536507,44.536507,44.536507,44.536507,52.503507,57.503507,48.503507,44.536507,44.534507,44.503507,TX3,45.708632000000016
2012-02-09,44.009116,44.009116,44.009116,44.009116,44.009116,44.029116,44.029116,44.029116,44.040116,44.041116,44.042116,44.042116,44.042116,44.042116,44.042116,44.042116,44.042116,44.041116,55.509116,55.509116,55.509116,44.041116,44.029116,44.029116,TX3,45.46569933333331
2012-02-10,41.987457,41.998457,41.967457,41.967457,41.987457,41.998457,41.998457,41.999457,42.467457,42.467457,42.467457,42.467457,42.467457,42.467457,42.467457,42.467457,42.467457,42.467457,58.967457,60.467457,58.967457,42.467457,42.467457,41.998457,TX3,44.41312366666666
2012-02-11,47.870135,47.870135,40.860135,40.860135,47.870135,47.870135,47.870135,47.870135,49.860135,49.860135,54.860135,54.860135,54.860135,54.860135,49.860135,49.860135,49.860135,49.860135,54.860135,54.860135,54.860135,54.860135,47.870135,47.870135,TX3,50.11346833333332
2012-02-12,56.085569,56.085569,54.585569,54.585569,54.585569,54.585569,54.585569,56.085569,56.085569,56.085569,58.585569,58.585569,58.585569,58.585569,56.085569,56.085569,56.085569,56.085569,65.595569,65.595569,65.595569,58.585569,56.085569,56.085569,TX3,57.48265233333334
2012-02-13,54.90632,54.90632,67.91632,54.90632,60.90632,63.90632,67.91632,67.91632,67.91632,67.91632,74.90632,74.91632,74.90632,74.90632,74.91632,74.91632,74.91632,74.90632,84.90632,84.90632,84.90632,74.90632,67.91632,67.91632,TX3,70.57757000000002
2012-02-14,69.574877,68.664877,68.664877,68.664877,69.574877,69.574877,69.574877,71.564877,71.564877,83.564877,83.564877,83.564877,83.564877,83.564877,83.564877,83.564877,83.564877,83.564877,83.564877,86.574877,83.564877,83.564877,71.564877,69.574877,TX3,77.41321033333334
2012-02-15,71.886156,71.886156,71.886156,71.886156,71.886156,79.386156,79.386156,79.386156,79.786156,79.786156,79.786156,79.786156,79.786156,79.786156,79.786156,79.786156,79.786156,79.786156,87.896156,89.886156,89.886156,79.786156,79.786156,79.386156,TX3,79.25323933333335
2012-02-16,76.048734,74.548734,74.548734,74.548734,76.048734,76.448734,76.448734,76.448734,76.448734,76.448734,80.548734,80.548734,80.548734,80.548734,80.548734,80.548734,80.548734,76.448734,87.558734,129.548734,87.558734,80.548734,76.448734,76.048734,TX3,80.66623399999999
2012-02-17,70.724739,70.724739,70.724739,70.724739,70.724739,73.724739,73.724739,78.624739,78.724739,78.724739,78.724739,78.724739,78.724739,78.724739,78.724739,78.724739,78.724739,78.724739,78.724739,133.724739,133.724739,78.724739,78.724739,73.724739,TX3,81.01223900000001
2012-02-18,74.989291,74.989291,74.989291,74.989291,74.989291,74.989291,74.989291,74.989291,75.889291,75.889291,75.889291,75.889291,75.889291,75.889291,75.889291,75.889291,75.889291,75.889291,75.889291,150.989291,150.989291,75.889291,75.889291,74.989291,TX3,81.81012433333332
2012-02-19,70.163759,70.163759,70.163759,70.163759,70.163759,70.163759,70.163759,71.163759,73.163759,73.163759,74.163759,74.163759,74.163759,74.163759,74.163759,73.163759,73.163759,73.163759,74.663759,146.163759,146.163759,121.163759,74.163759,73.163759,TX3,80.60125900000001
2012-02-20,71.385047,71.385047,71.385047,71.885047,73.085047,73.085047,74.485047,74.485047,74.985047,74.985047,78.985047,78.985047,78.985047,78.985047,78.985047,78.985047,78.985047,78.985047,78.985047,141.985047,141.985047,78.985047,74.985047,74.485047,TX3,81.43504699999997
2012-02-21,71.119467,70.119467,72.119467,72.119467,71.119467,74.119467,77.119467,88.119467,88.119467,88.119467,128.119467,128.119467,128.119467,128.119467,128.119467,128.119467,128.119467,88.119467,133.119467,268.321467,183.119467,133.119467,88.119467,72.119467,TX3,109.79455033333333
2012-02-22,81.364629,81.364629,81.364629,81.364629,81.364629,103.364629,133.364629,133.364629,133.364629,133.364629,133.364629,183.364629,133.364629,133.364629,133.364629,133.364629,133.364629,133.364629,133.364629,183.364629,133.364629,133.364629,133.364629,81.364629,TX3,123.28129566666668
2012-02-23,81.873661,81.873661,81.873661,81.873661,81.873661,94.873661,94.873661,94.973661,94.973661,99.873661,124.873661,154.873661,124.873661,124.873661,124.873661,124.873661,124.873661,94.973661,154.873661,184.873661,154.873661,124.873661,94.973661,94.873661,TX3,112.39032766666669
2012-02-24,91.568259,91.568259,91.568259,91.568259,91.568259,100.568259,101.568259,101.568259,101.568259,101.568259,104.568259,106.568259,104.568259,104.568259,106.568259,104.568259,104.568259,101.568259,106.568259,186.568259,106.568259,104.568259,101.568259,101.568259,TX3,104.568259
2012-02-25,91.930903,91.930903,91.930903,91.930903,91.930903,91.930903,91.930903,96.430903,103.430903,103.430903,148.430903,151.430903,151.430903,148.430903,122.023903,103.430903,103.430903,103.430903,151.430903,151.430903,151.430903,148.430903,103.430903,96.430903,TX3,115.89311133333331
2012-02-26,92.585024,92.585024,92.585024,92.585024,92.585024,92.585024,92.585024,92.585024,93.585024,93.585024,93.585024,108.585024,108.585024,108.585024,93.585024,93.585024,93.585024,93.585024,108.585024,145.585024,143.585024,143.585024,108.585024,92.585024,TX3,102.66835733333333
2012-02-27,93.1263,93.1263,93.1263,93.1263,93.1263,93.1263,95.1263,95.1263,153.1263,153.6263,153.6263,153.6263,153.6263,153.6263,153.6263,153.6263,153.6263,153.6263,153.6263,193.1263,153.6263,153.6263,153.1263,95.1263,TX3,132.79296666666662
2012-02-28,105.596407,105.596407,105.596407,105.596407,105.596407,120.096407,120.096407,120.096407,139.596407,164.596407,164.596407,164.596407,139.596407,139.596407,164.596407,164.596407,164.596407,139.596407,164.596407,194.596407,174.596407,139.596407,120.096407,105.596407,TX3,138.88807366666666
2012-02-29,114.261117,114.261117,114.261117,114.261117,114.261117,131.261117,131.261117,131.261117,134.261117,134.261117,134.261117,134.261117,134.261117,134.261117,134.261117,134.261117,134.261117,134.261117,166.261117,196.261117,166.261117,134.261117,131.261117,116.261117,TX3,134.09445033333336
2012-03-01,122.430544,122.430544,120.430544,120.430544,126.430544,126.430544,126.430544,127.430544,127.430544,127.430544,127.430544,127.430544,127.430544,127.430544,127.430544,162.430544,162.430544,127.430544,162.430544,192.430544,162.430544,127.430544,126.430544,126.430544,TX4,134.7638773333333
2012-03-02,121.479027,121.479027,121.479027,121.479027,122.479027,124.479027,124.479027,124.479027,124.479027,124.479027,124.479027,126.979027,126.979027,126.479027,126.979027,126.979027,126.979027,126.979027,163.479027,173.479027,163.479027,126.979027,124.479027,124.479027,TX4,129.99986033333332
2012-03-03,119.600068,119.600068,119.600068,119.600068,119.600068,119.600068,120.700068,125.700068,125.700068,125.700068,125.700068,125.700068,125.700068,125.700068,125.700068,125.700068,125.700068,125.700068,128.700068,143.700068,128.700068,128.700068,125.700068,125.700068,TX4,125.09173466666671
2012-03-04,127.813165,127.813165,121.913165,121.913165,121.913165,121.913165,121.913165,121.913165,121.913165,132.813165,132.813165,132.813165,132.813165,132.813165,132.813165,132.813165,132.813165,121.913165,132.813165,132.813165,132.813165,132.813165,132.813165,127.813165,TX4,128.55483166666667
2012-03-05,138.291136,136.291136,136.291136,136.291136,136.291136,138.291136,144.291136,144.291136,144.291136,153.291136,153.291136,161.291136,144.291136,144.291136,144.291136,144.291136,144.291136,144.291136,153.291136,144.291136,144.291136,144.291136,144.291136,138.291136,TX4,144.04113599999997
2012-03-06,137.564953,137.564953,125.346953,125.346953,137.564953,140.346953,140.346953,140.346953,140.846953,140.846953,140.846953,140.846953,140.846953,140.846953,140.846953,140.846953,140.846953,140.846953,161.346953,162.346953,161.346953,140.846953,140.846953,140.346953,TX4,141.66586966666674
2012-03-07,132.591988,132.591988,132.591988,132.591988,132.591988,136.591988,136.591988,136.691988,136.691988,136.691988,141.591988,151.591988,141.591988,141.591988,141.591988,141.591988,141.591988,136.691988,161.591988,201.591988,161.591988,141.591988,136.691988,132.591988,TX4,142.48782133333336
2012-03-08,132.685869,133.485869,131.683869,129.685869,131.684869,133.485869,133.485869,133.485869,133.485869,133.485869,133.485869,136.685869,136.685869,136.685869,137.685869,137.685869,136.685869,136.185869,161.685869,201.685869,161.685869,136.685869,133.485869,133.485869,TX4,139.46491066666667
