Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
,Precio Bolsa Nacional ($/kWh) 2013,,,,,,,,,,,,,,,,,,,,,,,,,
Fecha,0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,Version,
2013-01-18,193.393829,175.393829,175.393829,175.393829,175.393829,190.393829,190.393829,193.393829,195.393829,195.393829,197.393829,197.393829,197.393829,197.393829,195.393829,195.393829,195.393829,193.393829,193.393829,195.393829,193.393829,193.393829,193.393829,190.393829,TXF,191.1854956666667
2013-01-19,173.38008,173.38008,173.38008,173.38008,173.38008,173.38008,173.38008,173.38008,189.88008,197.88008,197.88008,197.88008,197.88008,197.88008,197.88008,197.88008,173.38008,197.38008,197.88008,205.38008,197.88008,197.88008,189.88008,189.88008,TXF,187.98424666666662
2013-01-20,191.17349,191.17349,185.27349,185.27349,185.27349,185.27349,185.27349,185.27349,186.17349,191.17349,191.17349,191.17349,191.17349,191.17349,191.17349,191.17349,191.17349,191.17349,196.27349,206.27349,206.27349,196.27349,191.17349,191.17349,TXF,191.17349000000004
2013-01-21,235.719486,178.719486,178.719486,178.719486,178.719486,178.719486,185.719486,186.819486,195.719486,197.369486,197.369486,197.369486,197.369486,197.369486,197.369486,197.369486,197.369486,195.719486,197.369486,197.369486,197.369486,195.719486,186.819486,185.719486,TXF,193.02573600000005
2013-01-22,169.383328,169.310328,165.794328,169.383328,169.383328,177.883328,177.883328,177.883328,186.483328,186.483328,186.483328,210.383328,194.383328,186.483328,186.483328,186.483328,186.483328,186.483328,186.483328,210.383328,186.483328,186.483328,177.883328,177.883328,TXF,183.29741133333326
2013-01-23,177.960822,177.960822,169.460822,169.460822,177.960822,177.960822,177.960822,183.460822,185.360822,185.360822,185.360822,195.360822,185.360822,185.360822,185.360822,185.360822,185.360822,185.360822,198.460822,198.460822,185.360822,185.360822,183.460822,177.960822,TXF,183.53582200000005
2013-01-24,178.57724,178.57724,180.40524,176.47724,178.57724,180.40524,190.47724,190.47724,190.47724,195.57724,195.57724,200.57724,195.57724,195.57724,195.57724,195.57724,195.57724,190.57724,200.57724,200.57724,200.57724,190.47724,190.47724,180.40524,TXF,190.3224066666667
2013-01-25,182.512142,178.512142,178.412142,178.512142,178.512142,182.512142,199.512142,199.512142,199.512142,199.512142,199.512142,199.512142,199.512142,199.512142,199.512142,221.512142,221.512142,199.512142,221.512142,221.512142,221.512142,221.512142,199.512142,199.512142,TXF,200.0913086666666
2013-01-26,178.445251,178.445251,178.445251,178.445251,178.445251,178.445251,178.445251,180.445251,180.445251,180.445251,198.445251,198.445251,198.445251,198.445251,200.445251,180.445251,180.445251,180.445251,198.445251,200.445251,198.445251,180.445251,180.445251,180.445251,TXF,186.02858433333338
2013-01-27,181.141667,176.141667,166.141667,176.128667,176.128667,176.128667,161.947667,176.128667,181.141667,181.141667,181.141667,185.641667,185.641667,185.641667,191.141667,181.141667,181.141667,181.141667,185.641667,191.141667,191.141667,185.641667,185.641667,181.141667,TXF,181.0480836666666
2013-01-28,176.930565,176.930565,173.930565,173.930565,179.830565,176.930565,176.930565,179.830565,189.930565,189.930565,200.930565,200.930565,200.930565,200.930565,200.930565,200.930565,200.930565,189.930565,200.930565,201.430565,200.930565,200.930565,180.930565,176.930565,TXF,189.73473166666668
2013-01-29,84.567929,84.567929,97.703929,97.703929,148.683929,166.703929,166.703929,180.703929,186.703929,190.703929,191.703929,190.703929,180.703929,180.703929,180.703929,190.703929,180.703929,180.703929,190.703929,191.703929,190.703929,180.703929,161.703929,159.509929,TXF,164.85034566666658
2013-01-30,178.399601,160.296601,158.205601,158.205601,160.399601,178.399601,178.399601,178.399601,180.399601,189.399601,189.399601,190.399601,189.399601,189.399601,190.399601,190.399601,189.399601,189.399601,214.399601,214.399601,214.399601,189.399601,180.399601,178.399601,TXF,184.58747600000004
2013-01-31,191.827812,191.827812,185.827812,185.827812,191.827812,191.827812,215.827812,195.827812,191.827812,215.827812,220.827812,220.827812,220.827812,220.827812,220.827812,220.827812,215.827812,191.827812,220.827812,220.827812,220.827812,215.827812,191.827812,185.827812,TXF,206.1194786666666
2013-02-01,201.545417,198.405417,198.405417,198.405417,198.405417,201.545417,201.545417,206.045417,206.545417,207.545417,207.545417,207.545417,207.545417,207.545417,207.545417,207.545417,207.545417,207.545417,207.545417,207.545417,207.545417,207.545417,206.045417,201.545417,TX3,204.85541699999996
2013-02-02,204.712563,204.712563,204.712563,204.712563,204.712563,204.712563,204.712563,206.212563,226.212563,226.212563,226.212563,226.212563,226.212563,226.212563,226.212563,226.212563,226.212563,226.212563,226.212563,226.212563,226.212563,226.212563,226.212563,204.712563,TX3,218.21256300000002
2013-02-03,235.351641,255.351641,215.351641,215.351641,215.351641,215.351641,205.351641,215.351641,235.351641,235.351641,235.351641,235.351641,236.351641,236.351641,235.351641,235.351641,235.351641,235.351641,237.351641,237.351641,237.351641,237.351641,236.351641,235.351641,TX3,231.22664100000011
2013-02-04,211.746655,211.746655,211.746655,211.746655,211.746655,231.746655,238.746655,238.746655,238.746655,253.746655,253.746655,253.746655,253.746655,253.746655,253.746655,253.746655,253.746655,253.746655,255.246655,255.246655,253.746655,253.746655,238.746655,231.746655,TX3,240.78832166666663
2013-02-05,182.016812,159.432812,159.432812,159.432812,159.432812,208.016812,222.016812,222.016812,232.016812,232.016812,232.016812,232.016812,232.016812,232.016812,232.016812,232.016812,232.016812,232.016812,232.016812,232.016812,232.016812,232.016812,222.016812,208.016812,TX3,214.5861453333333
2013-02-06,191.329656,191.329656,191.329656,191.329656,191.329656,195.829656,195.829656,201.829656,203.829656,203.829656,206.829656,211.829656,211.829656,211.829656,211.829656,211.829656,211.829656,203.829656,256.829656,256.829656,256.829656,206.829656,201.829656,195.829656,TX3,208.9338226666666
2013-02-07,196.226154,196.226154,196.226154,196.226154,197.226154,197.226154,197.226154,197.226154,210.226154,210.226154,252.026154,252.026154,252.026154,252.026154,252.026154,252.026154,210.226154,210.226154,252.026154,252.026154,252.026154,210.226154,197.226154,197.226154,TX3,220.31782066666668
2013-02-08,190.734979,190.734979,190.734979,190.734979,190.734979,194.734979,194.734979,196.734979,196.734979,196.734979,196.734979,196.734979,196.734979,196.734979,196.734979,196.734979,196.734979,196.734979,209.734979,251.734979,209.734979,196.734979,196.734979,194.734979,TX3,198.60997899999995
2013-02-09,191.055979,190.734979,190.734979,190.734979,190.734979,191.055979,190.734979,196.734979,196.734979,196.734979,196.734979,196.734979,196.734979,196.734979,196.734979,196.734979,196.734979,196.734979,221.734979,221.734979,221.734979,196.734979,196.734979,190.734979,TX3,197.88672899999995
2013-02-10,211.5464,192.5834,191.7464,191.7464,191.7464,191.7464,190.7464,192.2464,192.5834,211.5464,211.5464,211.5464,211.5464,211.5464,211.5464,211.5464,211.5464,211.5464,225.7464,227.7464,225.7464,216.7464,211.5464,211.5464,TX3,207.0703166666667
